Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2063.0,905107140.0,20.0,Rl,71.0,8197.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6.0,5.0,1977.0,1977.0,Gable,Compshg,Plywood,Plywood,Brkface,148.0,Ta,Ta,Cblock,Ta,Ta,No,Unf,0.0,Unf,0.0,660.0,660.0,Gasa,Ex,Yes,Sbrkr,1285.0,0.0,0.0,1285.0,0.0,0.0,1.0,1.0,3.0,1.0,Ta,7.0,Typ,1.0,Ta,Attchd,1977.0,Rfn,2.0,528.0,Ta,Ta,Yes,138.0,0.0,0.0,0.0,0.0,0.0,Nan,Mnprv,Nan,0.0,4.0,2007.0,Wd,Normal,143500.0
2064.0,905200010.0,20.0,Rl,78.0,8169.0,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,7.0,1966.0,1966.0,Gable,Compshg,Plywood,Plywood,Nan,0.0,Ta,Gd,Cblock,Ta,Ta,No,Rec,216.0,Alq,435.0,261.0,912.0,Gasa,Ex,Yes,Sbrkr,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Nan,Detchd,1966.0,Unf,1.0,315.0,Ta,Ta,Yes,204.0,0.0,0.0,0.0,0.0,0.0,Nan,Mnprv,Nan,0.0,7.0,2007.0,Wd,Normal,129000.0
2065.0,905201080.0,20.0,Rl,81.0,14175.0,Pave,Nan,Reg,Bnk,Allpub,Inside,Mod,Sawyer,Posa,Norm,1Fam,1Story,5.0,5.0,1956.0,1998.0,Hip,Compshg,Brkface,Brkface,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Rec,386.0,Alq,522.0,332.0,1240.0,Gasa,Gd,Yes,Sbrkr,1375.0,0.0,0.0,1375.0,1.0,0.0,1.0,0.0,3.0,1.0,Ta,6.0,Typ,1.0,Gd,Attchd,1956.0,Unf,1.0,323.0,Ta,Ta,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,12.0,2007.0,Wd,Normal,187000.0
2066.0,905225020.0,60.0,Rl,99.0,16779.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,2Story,5.0,4.0,1920.0,1996.0,Gable,Compshg,Wd Sdng,Wd Sdng,Brkface,356.0,Ta,Fa,Cblock,Gd,Ta,No,Blq,267.0,Unf,0.0,404.0,671.0,Gasa,Fa,Yes,Sbrkr,1567.0,1087.0,0.0,2654.0,0.0,0.0,3.0,0.0,4.0,1.0,Ta,11.0,Mod,1.0,Gd,Attchd,1946.0,Unf,2.0,638.0,Ta,Ta,Yes,128.0,570.0,0.0,0.0,0.0,0.0,Nan,Nan,Shed,500.0,5.0,2007.0,Wd,Normal,158000.0
2067.0,905226050.0,30.0,Rl,70.0,25339.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,7.0,1918.0,2007.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Gd,Brktil,Ta,Ta,No,Unf,0.0,Unf,0.0,816.0,816.0,Gasa,Ex,Yes,Sbrkr,1416.0,0.0,0.0,1416.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Nan,Attchd,2007.0,Unf,2.0,576.0,Ta,Ta,No,0.0,0.0,112.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,8.0,2007.0,Wd,Normal,112000.0
2068.0,905226080.0,50.0,Rl,70.0,6960.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,7.0,8.0,1940.0,1998.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,No,Alq,258.0,Unf,0.0,422.0,680.0,Gasa,Ex,Yes,Fusea,798.0,504.0,0.0,1302.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,6.0,Typ,2.0,Gd,Attchd,1940.0,Unf,1.0,224.0,Ta,Ta,Yes,0.0,0.0,0.0,0.0,126.0,0.0,Nan,Mnprv,Nan,0.0,7.0,2007.0,Wd,Normal,165250.0
2069.0,905226130.0,20.0,Rl,91.0,11375.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6.0,5.0,1954.0,1995.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Rec,736.0,Unf,0.0,231.0,967.0,Gasa,Ta,Yes,Sbrkr,1299.0,0.0,0.0,1299.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Ta,Attchd,1954.0,Unf,2.0,494.0,Ta,Ta,Yes,81.0,0.0,280.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,10.0,2007.0,Wd,Normal,150000.0
2070.0,905226170.0,20.0,Rl,85.0,13770.0,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,6.0,1958.0,1998.0,Gable,Compshg,Plywood,Plywood,Brkface,340.0,Ta,Ta,Cblock,Ta,Ta,Mn,Rec,190.0,Blq,873.0,95.0,1158.0,Gasa,Ta,Yes,Sbrkr,1176.0,0.0,0.0,1176.0,1.0,0.0,1.0,0.0,3.0,1.0,Ta,6.0,Typ,2.0,Gd,Attchd,1958.0,Unf,1.0,303.0,Ta,Ta,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,10.0,2007.0,Vwd,Normal,137000.0
2071.0,905228020.0,20.0,Rl,66.8,9000.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4.0,7.0,1945.0,1950.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Fa,Ta,Slab,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,Gasa,Ta,No,Fusea,998.0,0.0,0.0,998.0,0.0,0.0,1.0,0.0,3.0,1.0,Ta,5.0,Min2,0.0,Nan,2Types,1952.0,Unf,2.0,460.0,Fa,Ta,Yes,0.0,0.0,140.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2007.0,Wd,Normal,89500.0
2072.0,905301050.0,20.0,Rl,87.0,115149.0,Pave,Nan,Ir2,Low,Allpub,Culdsac,Sev,Clearcr,Norm,Norm,1Fam,1Story,7.0,5.0,1971.0,2002.0,Gable,Compshg,Plywood,Plywood,Stone,351.0,Ta,Ta,Cblock,Gd,Ta,Gd,Glq,1219.0,Unf,0.0,424.0,1643.0,Gasa,Ta,Yes,Sbrkr,1824.0,0.0,0.0,1824.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,Ta,Attchd,1971.0,Unf,2.0,739.0,Ta,Ta,Yes,380.0,48.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,6.0,2007.0,Wd,Normal,302000.0
2073.0,905352010.0,20.0,Rl,90.8,11075.0,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Clearcr,Norm,Norm,1Fam,1Story,6.0,5.0,1984.0,1984.0,Hip,Compshg,Wd Sdng,Wd Sdng,Brkface,136.0,Ta,Ta,Pconc,Gd,Ta,No,Blq,299.0,Lwq,891.0,0.0,1190.0,Gasa,Ex,Yes,Sbrkr,1522.0,0.0,0.0,1522.0,0.0,0.0,2.0,0.0,3.0,1.0,Ta,7.0,Typ,1.0,Ta,Attchd,1984.0,Fin,2.0,552.0,Ta,Ta,Yes,0.0,77.0,0.0,0.0,168.0,0.0,Nan,Gdprv,Nan,0.0,2.0,2007.0,Wd,Normal,182000.0
2074.0,905352180.0,60.0,Rl,97.0,10029.0,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Clearcr,Norm,Norm,1Fam,2Story,6.0,5.0,1988.0,1989.0,Gable,Compshg,Plywood,Plywood,Brkface,268.0,Gd,Ta,Pconc,Gd,Ta,No,Glq,831.0,Unf,0.0,320.0,1151.0,Gasa,Ta,Yes,Sbrkr,1164.0,896.0,0.0,2060.0,0.0,1.0,2.0,1.0,4.0,1.0,Ta,8.0,Typ,1.0,Ta,Attchd,1988.0,Unf,2.0,521.0,Ta,Ta,Yes,0.0,228.0,0.0,0.0,192.0,0.0,Nan,Nan,Nan,0.0,9.0,2007.0,Wd,Normal,211000.0
2075.0,905376090.0,20.0,Rl,87.4,17541.0,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,7.0,1948.0,2005.0,Hip,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Gd,Cblock,Ta,Gd,Mn,Blq,300.0,Unf,0.0,109.0,409.0,Gasa,Ex,Yes,Sbrkr,1325.0,0.0,0.0,1325.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Ta,Detchd,1996.0,Unf,2.0,576.0,Ta,Ta,Yes,0.0,42.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2007.0,Wd,Normal,216000.0
2076.0,905377020.0,20.0,Rl,79.0,22692.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,1953.0,1953.0,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Rec,587.0,Unf,0.0,486.0,1073.0,Gasa,Ta,Yes,Sbrkr,1630.0,0.0,0.0,1630.0,0.0,0.0,2.0,0.0,3.0,1.0,Ta,6.0,Mod,1.0,Ta,Detchd,1953.0,Unf,2.0,649.0,Ta,Ta,P,0.0,64.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,3.0,2007.0,Cod,Normal,130000.0
2077.0,905377050.0,20.0,Rl,84.0,17808.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4.0,5.0,1946.0,1950.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Unf,0.0,Unf,0.0,484.0,484.0,Gasa,Ta,No,Sbrkr,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,0.0,2.0,1.0,Ta,4.0,Mod,0.0,Nan,Attchd,1946.0,Unf,1.0,336.0,Ta,Ta,No,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2007.0,Wd,Normal,109900.0
2078.0,905401020.0,20.0,Rl,102.0,12671.0,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Clearcr,Norm,Norm,1Fam,1Story,6.0,7.0,1954.0,1994.0,Hip,Compshg,Metalsd,Metalsd,Stone,300.0,Ta,Gd,Cblock,Gd,Fa,No,Lwq,353.0,Unf,0.0,935.0,1288.0,Gasa,Ex,Yes,Sbrkr,2422.0,0.0,0.0,2422.0,0.0,0.0,3.0,0.0,4.0,1.0,Gd,6.0,Min2,2.0,Gd,Attchd,1954.0,Fin,2.0,527.0,Ta,Ta,Yes,0.0,63.0,0.0,0.0,144.0,0.0,Nan,Nan,Nan,0.0,7.0,2007.0,Wd,Normal,255000.0
2079.0,905426010.0,20.0,Rl,84.0,12615.0,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,7.0,1950.0,2001.0,Gable,Compshg,Wdshing,Wd Shng,Nan,0.0,Ta,Ta,Cblock,Ta,Gd,Av,Alq,477.0,Unf,0.0,725.0,1202.0,Gasa,Ta,Yes,Sbrkr,2158.0,0.0,0.0,2158.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1950.0,Unf,2.0,576.0,Ta,Ta,Yes,0.0,29.0,39.0,0.0,0.0,0.0,Nan,Mnprv,Nan,0.0,6.0,2007.0,Wd,Normal,243000.0
2080.0,905451390.0,50.0,Rl,70.0,10512.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6.0,6.0,1954.0,1954.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Blq,491.0,Unf,0.0,497.0,988.0,Gasa,Ex,Yes,Sbrkr,988.0,638.0,0.0,1626.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,Nan,Attchd,1954.0,Unf,1.0,332.0,Ta,Ta,Yes,366.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2007.0,Wd,Normal,154000.0
2081.0,905475270.0,20.0,Rl,60.0,5400.0,Pave,Nan,Reg,Hls,Allpub,Inside,Gtl,Swisu,Norm,Norm,1Fam,1Story,5.0,5.0,1958.0,1958.0,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Rec,453.0,Unf,0.0,411.0,864.0,Gasa,Ta,Yes,Sbrkr,864.0,0.0,0.0,864.0,0.0,1.0,1.0,0.0,3.0,1.0,Ta,6.0,Typ,0.0,Nan,Attchd,1958.0,Unf,1.0,399.0,Ta,Ta,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2007.0,Wd,Normal,118000.0
2082.0,905475520.0,30.0,Rl,61.0,11515.0,Pave,Nan,Ir1,Lvl,Allpub,Culdsac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,1958.0,1994.0,Gable,Compshg,Hdboard,Hdboard,Nan,0.0,Ta,Ta,Slab,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,Gasa,Ta,No,Sbrkr,943.0,0.0,0.0,943.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Min2,0.0,Nan,Detchd,1958.0,Unf,1.0,308.0,Ta,Ta,No,0.0,0.0,60.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,8.0,2007.0,Wd,Normal,80000.0
2083.0,905476160.0,90.0,Rl,42.0,7711.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4.0,3.0,1977.0,1977.0,Gable,Compshg,Metalsd,Metalsd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,Gd,Glq,1440.0,Unf,0.0,0.0,1440.0,Gasa,Ta,Yes,Sbrkr,1440.0,0.0,0.0,1440.0,2.0,0.0,2.0,0.0,4.0,2.0,Ta,8.0,Typ,0.0,Nan,Nan,1964.2,Nan,0.0,0.0,Nan,Nan,No,321.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,8.0,2007.0,Oth,Abnorml,150000.0
2084.0,905476170.0,30.0,Rl,58.0,9098.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,7.0,1920.0,2002.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Brktil,Ta,Ta,Mn,Alq,348.0,Unf,0.0,180.0,528.0,Gasa,Ex,Yes,Sbrkr,605.0,0.0,0.0,605.0,1.0,0.0,1.0,0.0,2.0,1.0,Ta,5.0,Typ,0.0,Nan,Nan,1951.2,Nan,0.0,0.0,Nan,Nan,No,0.0,0.0,144.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2007.0,Wd,Normal,86000.0
2085.0,905476225.0,120.0,Rl,39.0,3869.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Mod,Edwards,Norm,Norm,Twnhse,1Story,5.0,6.0,1984.0,1984.0,Gable,Compshg,Wd Sdng,Wd Sdng,Brkface,149.0,Gd,Ex,Cblock,Ta,Ta,No,Lwq,283.0,Glq,755.0,0.0,1038.0,Gasa,Gd,Yes,Sbrkr,1038.0,0.0,0.0,1038.0,0.0,0.0,2.0,0.0,2.0,1.0,Ta,5.0,Typ,0.0,Nan,Attchd,1984.0,Rfn,1.0,264.0,Ta,Ta,Yes,0.0,105.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2007.0,Wd,Normal,130000.0
2086.0,905478140.0,20.0,Rl,58.0,9280.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1951.0,1951.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Cblock,Fa,Ta,No,Alq,557.0,Unf,0.0,785.0,1342.0,Gasa,Ex,Yes,Sbrkr,1342.0,0.0,0.0,1342.0,1.0,0.0,1.0,0.0,4.0,1.0,Ta,7.0,Typ,0.0,Nan,Detchd,1951.0,Unf,1.0,256.0,Ta,Ta,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,4.0,2007.0,Wd,Normal,125000.0
2087.0,905478220.0,50.0,Rl,60.0,11100.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1951.0,1994.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Pconc,Ta,Ta,Mn,Lwq,1080.0,Unf,0.0,0.0,1080.0,Gasa,Ta,No,Sbrkr,1080.0,400.0,0.0,1480.0,1.0,0.0,1.0,0.0,4.0,1.0,Ta,7.0,Typ,1.0,Gd,Attchd,1951.0,Unf,1.0,253.0,Ta,Ta,Yes,0.0,0.0,68.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2007.0,Wd,Normal,136500.0
2088.0,905480090.0,50.0,Rl,50.0,7550.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1920.0,1950.0,Gambrel,Compshg,Metalsd,Metalsd,Nan,0.0,Fa,Fa,Brktil,Ta,Fa,No,Unf,0.0,Unf,0.0,951.0,951.0,Gasw,Fa,No,Sbrkr,986.0,376.0,0.0,1362.0,0.0,0.0,2.0,0.0,4.0,1.0,Ta,7.0,Typ,0.0,Nan,Detchd,1920.0,Unf,1.0,280.0,Fa,Ta,P,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Mnprv,Nan,0.0,3.0,2007.0,Wd,Normal,96000.0
2089.0,905480180.0,20.0,Rl,60.0,9060.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5.0,6.0,1957.0,2006.0,Hip,Compshg,Wd Sdng,Wd Sdng,Brkface,98.0,Ta,Ta,Pconc,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,Gasa,Ex,Yes,Sbrkr,1340.0,0.0,0.0,1340.0,0.0,0.0,1.0,0.0,3.0,1.0,Ta,7.0,Typ,1.0,Gd,Attchd,1957.0,Rfn,1.0,252.0,Ta,Ta,Yes,116.0,0.0,0.0,180.0,0.0,0.0,Nan,Mnprv,Nan,0.0,6.0,2007.0,Wd,Normal,120000.0
2090.0,906200230.0,50.0,Rl,104.0,23920.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyerw,Feedr,Norm,1Fam,1.5Fin,6.0,5.0,1984.0,1984.0,Gable,Compshg,Wd Sdng,Wd Sdng,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Unf,0.0,Unf,0.0,1105.0,1105.0,Gasa,Ex,Yes,Sbrkr,1105.0,717.0,0.0,1822.0,0.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,Min2,1.0,Po,Attchd,1984.0,Unf,2.0,515.0,Ta,Ta,P,0.0,195.0,1012.0,0.0,0.0,444.0,Ta,Nan,Nan,0.0,4.0,2007.0,Wd,Normal,228500.0
2091.0,906201022.0,20.0,Rl,114.0,10357.0,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Sawyerw,Feedr,Norm,1Fam,1Story,7.0,5.0,1990.0,1991.0,Hip,Compshg,Hdboard,Hdboard,Nan,0.0,Gd,Ta,Pconc,Gd,Ta,Mn,Glq,738.0,Unf,0.0,172.0,910.0,Gasa,Gd,Yes,Sbrkr,1442.0,0.0,0.0,1442.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Ta,Attchd,1990.0,Fin,2.0,719.0,Ta,Ta,Yes,0.0,244.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,5.0,2007.0,Wd,Normal,179900.0
2092.0,906201023.0,60.0,Rl,116.0,13474.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyerw,Feedr,Norm,1Fam,2Story,7.0,5.0,1990.0,1991.0,Gable,Compshg,Hdboard,Plywood,Brkface,246.0,Gd,Ta,Cblock,Gd,Ta,No,Alq,700.0,Unf,0.0,0.0,700.0,Gasa,Gd,Yes,Sbrkr,1122.0,1121.0,0.0,2243.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Ta,Attchd,1990.0,Rfn,3.0,746.0,Ta,Ta,Yes,127.0,44.0,224.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,6.0,2007.0,Wd,Normal,225000.0
2093.0,906201200.0,60.0,Rl,86.0,10380.0,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Sawyerw,Norm,Norm,1Fam,2Story,7.0,5.0,1986.0,1987.0,Gable,Compshg,Plywood,Plywood,Brkface,172.0,Gd,Ta,Cblock,Ta,Ta,Gd,Lwq,28.0,Alq,1474.0,0.0,1502.0,Gasa,Ex,Yes,Sbrkr,1553.0,1177.0,0.0,2730.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Ta,Attchd,1987.0,Fin,2.0,576.0,Ta,Ta,Yes,201.0,96.0,0.0,0.0,0.0,0.0,Nan,Mnprv,Nan,0.0,8.0,2007.0,Wd,Normal,301000.0
2094.0,906203140.0,60.0,Rl,103.0,13125.0,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Sawyerw,Norm,Norm,1Fam,2Story,7.0,5.0,1991.0,1991.0,Gable,Compshg,Hdboard,Hdboard,Nan,0.0,Gd,Ta,Pconc,Ex,Ta,Mn,Blq,48.0,Glq,634.0,422.0,1104.0,Gasa,Ex,Yes,Sbrkr,912.0,1215.0,0.0,2127.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Ta,Attchd,1991.0,Rfn,3.0,833.0,Ta,Ta,Yes,72.0,192.0,224.0,0.0,0.0,0.0,Nan,Gdprv,Nan,0.0,11.0,2007.0,Wd,Normal,238000.0
2095.0,906204140.0,60.0,Rl,82.0,11287.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyerw,Norm,Norm,1Fam,2Story,7.0,6.0,1989.0,1989.0,Gable,Compshg,Plywood,Plywood,Brkface,340.0,Gd,Ta,Cblock,Gd,Ta,Av,Glq,421.0,Unf,0.0,386.0,807.0,Gasa,Gd,Yes,Sbrkr,1175.0,807.0,0.0,1982.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Ta,Attchd,1989.0,Fin,2.0,575.0,Ta,Ta,Yes,0.0,84.0,0.0,196.0,0.0,0.0,Nan,Nan,Nan,0.0,1.0,2007.0,Wd,Normal,228500.0
2096.0,906223040.0,60.0,Rl,75.0,9317.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Sawyerw,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,2001.0,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Gd,Pconc,Gd,Gd,No,Glq,497.0,Unf,0.0,282.0,779.0,Gasa,Ex,Yes,Sbrkr,1029.0,929.0,0.0,1958.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Ta,Attchd,1994.0,Rfn,2.0,499.0,Ta,Ta,Yes,202.0,93.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,7.0,2007.0,Cwd,Normal,220000.0
2097.0,906340080.0,60.0,Rl,77.0,9965.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Collgcr,Norm,Norm,1Fam,2Story,7.0,5.0,2007.0,2007.0,Gable,Compshg,Vinylsd,Vinylsd,Stone,220.0,Gd,Ta,Pconc,Ex,Ta,Av,Glq,984.0,Unf,0.0,280.0,1264.0,Gasa,Ex,Yes,Sbrkr,1282.0,1414.0,0.0,2696.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,Typ,1.0,Gd,Builtin,2007.0,Fin,3.0,792.0,Ta,Ta,Yes,120.0,184.0,0.0,0.0,168.0,0.0,Nan,Nan,Nan,0.0,10.0,2007.0,New,Partial,383970.0
2098.0,906340090.0,60.0,Rl,77.0,9965.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Collgcr,Norm,Norm,1Fam,2Story,8.0,5.0,2006.0,2007.0,Hip,Compshg,Vinylsd,Vinylsd,Stone,340.0,Gd,Ta,Pconc,Ex,Ta,Gd,Glq,1150.0,Unf,0.0,316.0,1466.0,Gasa,Ex,Yes,Sbrkr,1466.0,1362.0,0.0,2828.0,1.0,0.0,3.0,0.0,4.0,1.0,Gd,11.0,Typ,1.0,Ta,Builtin,2006.0,Rfn,3.0,1052.0,Ta,Ta,Yes,125.0,144.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,4.0,2007.0,New,Partial,424870.0
2099.0,906378120.0,20.0,Rl,71.0,9178.0,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Collgcr,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,Compshg,Vinylsd,Vinylsd,Stone,306.0,Gd,Ta,Pconc,Gd,Ta,Av,Unf,0.0,Unf,0.0,1643.0,1643.0,Gasa,Ex,Yes,Sbrkr,1651.0,0.0,0.0,1651.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2007.0,Fin,3.0,870.0,Ta,Ta,Yes,204.0,64.0,0.0,0.0,0.0,0.0,Nan,Nan,Nan,0.0,9.0,2007.0,New,Partial,250000.0
